id_x,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,id_y,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,id,operating_activity,investing_activity,financing_activity,net_cash_flow,net_profit_margin,debt_equity,free_cash_flow
155,ADANIPOWER,Mar 2022,27711,17830,9881.0,36.0,3908,4095,3118,6577,25.0,4912,13.0,0.0,223.0,3857.0,14600.0,49145.0,14379.0,81981.0,53274.0,10270.0,183.0,18254.0,81981.0,136.0,10233.0,774.0,-10338.0,669.0,17.72581285410126,2.662675407704394,11007.0
156,ADANIPOWER,Mar 2023,38773,28677,10096.0,26.0,4216,3334,3304,7675,-40.0,10727,28.0,0.0,224.0,3857.0,26019.0,42350.0,13596.0,85821.0,51451.0,12880.0,654.0,20836.0,85821.0,137.0,8431.0,1545.0,-10408.0,-433.0,27.66615944084802,1.417525773195876,9976.0
157,ADANIPOWER,Mar 2024,50351,32124,18228.0,36.0,9883,3388,3931,20792,0.0,20829,54.0,0.0,225.0,3857.0,39288.0,34616.0,14248.0,92009.0,63016.0,925.0,374.0,27694.0,92009.0,138.0,14170.0,3481.0,-16864.0,787.0,41.36759945184802,0.8023177656738903,17651.0
158,ADANIPOWER,TTM,54650,33685,20965.0,38.0,2124,3235,4046,15808,,12686,33.0,,,,,,,,,,,,,,,,,,23.2131747483989,,
159,AMBUJACEM,Dec 2012,9749,7276,2473.0,25.0,69,78,569,1896,32.0,1292,8.0,43.0,227.0,308.0,8489.0,60.0,3487.0,12345.0,5951.0,524.0,1581.0,4289.0,12345.0,139.0,1860.0,-388.0,-509.0,962.0,13.25264129654323,0.006820506991019666,1472.0
160,AMBUJACEM,Dec 2013,9161,7492,1669.0,18.0,390,67,494,1498,15.0,1278,8.0,44.0,228.0,309.0,9153.0,48.0,3446.0,12956.0,6147.0,698.0,1714.0,4399.0,12956.0,140.0,1267.0,-496.0,-672.0,99.0,13.95044209147473,0.00507292327203551,771.0
161,AMBUJACEM,Dec 2014,9955,8022,1934.0,19.0,419,66,513,1774,16.0,1487,10.0,46.0,229.0,310.0,9760.0,34.0,3774.0,13878.0,6310.0,692.0,2097.0,4780.0,13878.0,141.0,1675.0,-456.0,-721.0,498.0,14.93721747865394,0.003376365441906653,1219.0
162,AMBUJACEM,Dec 2015,9437,7895,1542.0,16.0,353,92,630,1173,31.0,808,5.0,54.0,230.0,310.0,9961.0,35.0,3827.0,14133.0,6170.0,416.0,2149.0,5398.0,14133.0,142.0,1557.0,-83.0,-900.0,574.0,8.562043022146868,0.003407652614156363,1474.0
163,AMBUJACEM,Dec 2016,20094,16913,3181.0,16.0,441,153,1461,2008,29.0,1434,6.0,50.0,231.0,397.0,19424.0,29.0,12974.0,32824.0,21410.0,582.0,175.0,10657.0,32824.0,143.0,2810.0,-4165.0,-958.0,-2312.0,7.136458644371454,0.00146309469754301,-1355.0
164,AMBUJACEM,Dec 2017,23609,19751,3858.0,16.0,335,206,1219,2768,30.0,1945,8.0,47.0,232.0,397.0,20275.0,24.0,14813.0,35509.0,20898.0,667.0,153.0,13791.0,35509.0,144.0,3416.0,-738.0,-1015.0,1663.0,8.238383667245541,0.001160990712074303,2678.0
165,AMBUJACEM,Dec 2018,26041,22030,4011.0,15.0,232,170,1154,2919,-2.0,2973,11.0,14.0,233.0,397.0,21973.0,40.0,14981.0,37391.0,20636.0,1008.0,133.0,15613.0,37391.0,145.0,1703.0,-765.0,-719.0,220.0,11.41661226527399,0.001788109074653554,938.0
166,AMBUJACEM,Dec 2019,27104,22507,4597.0,17.0,601,170,1153,3875,28.0,2783,11.0,14.0,234.0,397.0,23681.0,41.0,16059.0,40178.0,20701.0,1554.0,150.0,17773.0,40178.0,146.0,4739.0,-1191.0,-629.0,2919.0,10.26785714285714,0.001702799235816928,3548.0
167,AMBUJACEM,Dec 2020,24516,19511,5006.0,20.0,288,140,1162,3992,22.0,3107,12.0,151.0,235.0,397.0,22360.0,471.0,16490.0,39718.0,20486.0,2422.0,167.0,16643.0,39718.0,147.0,4832.0,-1317.0,-3956.0,-441.0,12.67335617555882,0.02069692841762974,3515.0
168,AMBUJACEM,Dec 2021,28965,22755,6210.0,21.0,252,146,1152,5164,28.0,3711,14.0,45.0,236.0,397.0,24957.0,477.0,19374.0,45205.0,22254.0,2168.0,198.0,20585.0,45205.0,148.0,5309.0,-2007.0,-516.0,2786.0,12.81201450025893,0.01881359943204228,3302.0
169,AMBUJACEM,Mar 2023 15,38937,33815,5122.0,13.0,447,195,1645,3729,19.0,3024,13.0,19.0,,,,,,,,,,,,,,,,,7.766391863779952,,
170,AMBUJACEM,Mar 2024,33160,26760,6400.0,19.0,1401,276,1623,5901,20.0,4738,16.0,12.0,238.0,440.0,41016.0,699.0,23107.0,65261.0,32388.0,2658.0,849.0,29365.0,65261.0,150.0,5646.0,-8941.0,5689.0,2394.0,14.28829915560917,0.01686125048243921,-3295.0
171,AMBUJACEM,TTM,32850,27028,5822.0,18.0,1230,298,1899,4856,,3871,13.0,,,,,,,,,,,,,,,,,,11.78386605783866,,
172,APOLLOHOSP,Mar 2013,3769,3157,612.0,16.0,33,103,142,399,26.0,303,22.0,25.0,240.0,70.0,2677.0,1213.0,854.0,4814.0,2341.0,403.0,527.0,1543.0,4814.0,151.0,443.0,-733.0,373.0,83.0,8.039267710267975,0.4415726246814707,-290.0
173,APOLLOHOSP,Mar 2014,4357,3681,676.0,16.0,18,119,168,407,25.0,315,23.0,25.0,241.0,70.0,2907.0,1344.0,1029.0,5350.0,2681.0,491.0,322.0,1855.0,5350.0,152.0,373.0,-356.0,-63.0,-46.0,7.229745237548772,0.4514612025529056,17.0
174,APOLLOHOSP,Mar 2015,5129,4392,737.0,14.0,47,118,212,455,29.0,335,24.0,24.0,242.0,70.0,3102.0,1992.0,1296.0,6459.0,3244.0,533.0,311.0,2372.0,6459.0,153.0,470.0,-759.0,392.0,103.0,6.531487619418989,0.6279949558638083,-289.0
175,APOLLOHOSP,Mar 2016,6150,5465,684.0,11.0,92,180,264,332,29.0,235,17.0,35.0,243.0,70.0,3262.0,2834.0,1195.0,7360.0,3997.0,562.0,352.0,2448.0,7360.0,154.0,597.0,-888.0,330.0,39.0,3.821138211382114,0.8505402160864346,-291.0
176,APOLLOHOSP,Mar 2017,7256,6522,734.0,10.0,60,257,314,222,41.0,131,16.0,38.0,244.0,70.0,3244.0,3125.0,1665.0,8103.0,4591.0,347.0,406.0,2759.0,8103.0,155.0,623.0,-1152.0,477.0,-52.0,1.805402425578831,0.9429692214846107,-529.0
177,APOLLOHOSP,Mar 2018,8243,7442,801.0,10.0,24,295,359,171,65.0,60,8.0,59.0,245.0,70.0,3182.0,3427.0,1917.0,8596.0,4773.0,712.0,352.0,2759.0,8596.0,156.0,537.0,-405.0,-108.0,24.0,0.7278903311901006,1.053813038130381,132.0
178,APOLLOHOSP,Mar 2019,9617,8548,1070.0,11.0,26,327,396,373,47.0,200,17.0,35.0,246.0,70.0,3264.0,3673.0,2159.0,9166.0,4982.0,822.0,462.0,2901.0,9166.0,157.0,905.0,-711.0,-215.0,-20.0,2.079650618696059,1.101679664067187,194.0
179,APOLLOHOSP,Mar 2020,11247,9656,1591.0,14.0,222,533,620,660,34.0,432,33.0,18.0,247.0,70.0,3270.0,3596.0,4354.0,11289.0,7432.0,236.0,434.0,3187.0,11289.0,158.0,1293.0,-289.0,-910.0,94.0,3.841024273139504,1.076646706586826,1004.0
180,APOLLOHOSP,Mar 2021,10560,9420,1140.0,11.0,103,449,573,221,38.0,137,10.0,29.0,248.0,72.0,4531.0,4160.0,2629.0,11392.0,6778.0,234.0,1343.0,3037.0,11392.0,159.0,1265.0,-880.0,-340.0,44.0,1.297348484848485,0.9037584184227677,385.0
181,APOLLOHOSP,Mar 2022,14663,12474,2189.0,15.0,368,379,601,1578,30.0,1108,73.0,16.0,249.0,72.0,5551.0,4068.0,3570.0,13261.0,8296.0,46.0,816.0,4104.0,13261.0,160.0,1696.0,-747.0,-792.0,158.0,7.556434563186251,0.723457229237062,949.0
182,APOLLOHOSP,Mar 2023,16612,14548,2065.0,12.0,75,381,615,1144,22.0,844,57.0,26.0,250.0,72.0,6126.0,4332.0,3886.0,14416.0,8520.0,610.0,574.0,4712.0,14416.0,161.0,1377.0,-857.0,-633.0,-113.0,5.080664579821816,0.6989351403678606,520.0
183,APOLLOHOSP,Mar 2024,19059,16665,2394.0,13.0,105,449,687,1362,33.0,935,63.0,26.0,251.0,72.0,6864.0,5333.0,4474.0,16742.0,9664.0,873.0,986.0,5219.0,16742.0,162.0,1920.0,-1537.0,-311.0,72.0,4.905818773282963,0.7688869665513264,383.0
184,APOLLOHOSP,TTM,20469,17725,2745.0,13.0,158,466,719,1719,,1224,82.0,,,,,,,,,,,,,,,,,,5.979774292833065,,
185,ASIANPAINT,Mar 2013,10504,8767,1737.0,17.0,114,42,155,1655,30.0,1160,12.0,40.0,253.0,96.0,3288.0,251.0,3149.0,6784.0,2441.0,59.0,296.0,3989.0,6784.0,163.0,1187.0,-463.0,-601.0,123.0,11.04341203351104,0.0741725768321513,724.0
185,ASIANPAINT,Mar 2013,10504,8767,1737.0,17.0,114,42,155,1655,30.0,1160,12.0,40.0,266.0,96.0,3288.0,251.0,3149.0,6784.0,2441.0,59.0,296.0,3989.0,6784.0,163.0,1187.0,-463.0,-601.0,123.0,11.04341203351104,0.0741725768321513,724.0
186,ASIANPAINT,Mar 2014,12220,10217,2004.0,16.0,124,48,246,1834,31.0,1263,13.0,42.0,254.0,96.0,3943.0,249.0,3787.0,8075.0,2562.0,72.0,1424.0,4019.0,8075.0,164.0,1402.0,-586.0,-626.0,190.0,10.33551554828151,0.06164892300074276,816.0
186,ASIANPAINT,Mar 2014,12220,10217,2004.0,16.0,124,48,246,1834,31.0,1263,13.0,42.0,267.0,96.0,3943.0,249.0,3787.0,8075.0,2562.0,72.0,1424.0,4019.0,8075.0,164.0,1402.0,-586.0,-626.0,190.0,10.33551554828151,0.06164892300074276,816.0
187,ASIANPAINT,Mar 2015,13615,11372,2243.0,16.0,142,42,266,2077,31.0,1427,15.0,42.0,255.0,96.0,4646.0,418.0,3754.0,8914.0,2660.0,196.0,1588.0,4471.0,8914.0,165.0,1188.0,-465.0,-576.0,147.0,10.48108703635696,0.08814846056516237,723.0
187,ASIANPAINT,Mar 2015,13615,11372,2243.0,16.0,142,42,266,2077,31.0,1427,15.0,42.0,268.0,96.0,4646.0,418.0,3754.0,8914.0,2660.0,196.0,1588.0,4471.0,8914.0,165.0,1188.0,-465.0,-576.0,147.0,10.48108703635696,0.08814846056516237,723.0
188,ASIANPAINT,Mar 2016,14271,11546,2725.0,19.0,213,49,276,2614,32.0,1803,18.0,41.0,256.0,96.0,6429.0,323.0,3711.0,10559.0,3416.0,107.0,2712.0,4324.0,10559.0,166.0,2243.0,-866.0,-849.0,528.0,12.63401303342443,0.04950191570881226,1377.0
188,ASIANPAINT,Mar 2016,14271,11546,2725.0,19.0,213,49,276,2614,32.0,1803,18.0,41.0,269.0,96.0,6429.0,323.0,3711.0,10559.0,3416.0,107.0,2712.0,4324.0,10559.0,166.0,2243.0,-866.0,-849.0,528.0,12.63401303342443,0.04950191570881226,1377.0
189,ASIANPAINT,Mar 2017,15062,12068,2994.0,20.0,338,37,335,2960,32.0,2016,20.0,51.0,257.0,96.0,7508.0,560.0,4241.0,12405.0,3304.0,258.0,2652.0,6192.0,12405.0,167.0,1527.0,-681.0,-756.0,90.0,13.38467666976497,0.07364544976328248,846.0
189,ASIANPAINT,Mar 2017,15062,12068,2994.0,20.0,338,37,335,2960,32.0,2016,20.0,51.0,270.0,96.0,7508.0,560.0,4241.0,12405.0,3304.0,258.0,2652.0,6192.0,12405.0,167.0,1527.0,-681.0,-756.0,90.0,13.38467666976497,0.07364544976328248,846.0
190,ASIANPAINT,Mar 2018,16825,13621,3204.0,19.0,336,41,360,3138,33.0,2098,21.0,41.0,258.0,96.0,8314.0,533.0,4820.0,13763.0,3732.0,1405.0,2141.0,6485.0,13763.0,168.0,2113.0,-1556.0,-1379.0,-822.0,12.46953937592868,0.0633769322235434,557.0
190,ASIANPAINT,Mar 2018,16825,13621,3204.0,19.0,336,41,360,3138,33.0,2098,21.0,41.0,271.0,96.0,8314.0,533.0,4820.0,13763.0,3732.0,1405.0,2141.0,6485.0,13763.0,168.0,2113.0,-1556.0,-1379.0,-822.0,12.46953937592868,0.0633769322235434,557.0
191,ASIANPAINT,Mar 2019,19240,15475,3765.0,20.0,274,110,622,3306,33.0,2208,22.0,47.0,259.0,96.0,9375.0,1320.0,5459.0,16249.0,6497.0,210.0,2569.0,6974.0,16249.0,169.0,2470.0,-918.0,-1117.0,434.0,11.47609147609148,0.1393728222996516,1552.0
191,ASIANPAINT,Mar 2019,19240,15475,3765.0,20.0,274,110,622,3306,33.0,2208,22.0,47.0,272.0,96.0,9375.0,1320.0,5459.0,16249.0,6497.0,210.0,2569.0,6974.0,16249.0,169.0,2470.0,-918.0,-1117.0,434.0,11.47609147609148,0.1393728222996516,1552.0
192,ASIANPAINT,Mar 2020,20211,16054,4157.0,21.0,355,102,780,3629,24.0,2774,28.0,43.0,260.0,96.0,10034.0,1118.0,4889.0,16138.0,6272.0,140.0,2019.0,7707.0,16138.0,170.0,3038.0,-518.0,-2871.0,-351.0,13.72519914897828,0.110365251727542,2520.0
192,ASIANPAINT,Mar 2020,20211,16054,4157.0,21.0,355,102,780,3629,24.0,2774,28.0,43.0,273.0,96.0,10034.0,1118.0,4889.0,16138.0,6272.0,140.0,2019.0,7707.0,16138.0,170.0,3038.0,-518.0,-2871.0,-351.0,13.72519914897828,0.110365251727542,2520.0
193,ASIANPAINT,Mar 2021,21713,16857,4856.0,22.0,332,92,791,4304,26.0,3207,33.0,55.0,261.0,96.0,12710.0,1093.0,6456.0,20355.0,5859.0,183.0,4737.0,9577.0,20355.0,171.0,3683.0,-541.0,-650.0,2492.0,14.76995348408787,0.0853506168983289,3142.0
193,ASIANPAINT,Mar 2021,21713,16857,4856.0,22.0,332,92,791,4304,26.0,3207,33.0,55.0,274.0,96.0,12710.0,1093.0,6456.0,20355.0,5859.0,183.0,4737.0,9577.0,20355.0,171.0,3683.0,-541.0,-650.0,2492.0,14.76995348408787,0.0853506168983289,3142.0
194,ASIANPAINT,Mar 2022,29101,24298,4804.0,17.0,296,95,816,4188,26.0,3085,32.0,61.0,262.0,96.0,13716.0,1587.0,7560.0,22958.0,5519.0,426.0,3248.0,13765.0,22958.0,172.0,986.0,-317.0,-1808.0,-1138.0,10.60101027456101,0.1149000868809731,669.0
194,ASIANPAINT,Mar 2022,29101,24298,4804.0,17.0,296,95,816,4188,26.0,3085,32.0,61.0,275.0,96.0,13716.0,1587.0,7560.0,22958.0,5519.0,426.0,3248.0,13765.0,22958.0,172.0,986.0,-317.0,-1808.0,-1138.0,10.60101027456101,0.1149000868809731,669.0
195,ASIANPAINT,Mar 2023,34489,28229,6260.0,18.0,431,144,858,5689,26.0,4195,43.0,60.0,263.0,96.0,15896.0,1933.0,7854.0,25779.0,5770.0,1020.0,4262.0,14728.0,25779.0,173.0,4193.0,-1282.0,-2140.0,771.0,12.16329844298182,0.1208729364682341,2911.0
195,ASIANPAINT,Mar 2023,34489,28229,6260.0,18.0,431,144,858,5689,26.0,4195,43.0,60.0,276.0,96.0,15896.0,1933.0,7854.0,25779.0,5770.0,1020.0,4262.0,14728.0,25779.0,173.0,4193.0,-1282.0,-2140.0,771.0,12.16329844298182,0.1208729364682341,2911.0
196,ASIANPAINT,Mar 2024,35495,27910,7585.0,21.0,821,205,853,7348,24.0,5558,57.0,58.0,264.0,96.0,18632.0,2474.0,8698.0,29901.0,7147.0,2698.0,4588.0,15468.0,29901.0,174.0,6104.0,-2548.0,-2982.0,573.0,15.6585434568249,0.1321016659547202,3556.0
196,ASIANPAINT,Mar 2024,35495,27910,7585.0,21.0,821,205,853,7348,24.0,5558,57.0,58.0,277.0,96.0,18632.0,2474.0,8698.0,29901.0,7147.0,2698.0,4588.0,15468.0,29901.0,174.0,6104.0,-2548.0,-2982.0,573.0,15.6585434568249,0.1321016659547202,3556.0
197,ASIANPAINT,TTM,34831,28150,6681.0,19.0,616,227,916,6155,,4631,48.0,,,,,,,,,,,,,,,,,,13.29562745829864,,
198,ATGL,Mar 2018,1374,1008,366.0,27.0,80,125,61,259,36.0,162,6.0,0.0,279.0,257.0,759.0,1345.0,442.0,2803.0,897.0,102.0,180.0,1624.0,2803.0,,,,,,11.79039301310044,1.323818897637795,
199,ATGL,Mar 2019,1719,1264,455.0,26.0,59,90,67,357,36.0,229,2.0,12.0,280.0,110.0,992.0,394.0,552.0,2048.0,980.0,190.0,176.0,701.0,2048.0,,,,,,13.3216986620128,0.3575317604355717,
200,ATGL,Mar 2020,1875,1280,595.0,32.0,44,41,51,547,20.0,436,4.0,6.0,281.0,110.0,1361.0,428.0,577.0,2476.0,1198.0,342.0,282.0,655.0,2476.0,,,,,,23.25333333333333,0.2909585316111489,
201,ATGL,Mar 2021,1696,991,704.0,42.0,30,40,63,631,25.0,463,4.0,6.0,282.0,110.0,1824.0,529.0,741.0,3204.0,1379.0,696.0,417.0,711.0,3204.0,,,,,,27.2995283018868,0.2735263702171665,
202,ATGL,Mar 2022,3038,2265,773.0,25.0,46,53,83,684,26.0,509,5.0,5.0,283.0,110.0,2306.0,1035.0,964.0,4415.0,1733.0,1171.0,634.0,878.0,4415.0,,,,,,16.75444371296906,0.4283940397350993,
203,ATGL,Mar 2023,4378,3508,870.0,20.0,54,78,113,733,25.0,546,5.0,5.0,284.0,110.0,2831.0,1422.0,1282.0,5645.0,2335.0,1619.0,682.0,1010.0,5645.0,,,,,,12.47144814984011,0.4835090105406324,
204,ATGL,Mar 2024,4475,3371,1104.0,25.0,62,111,158,896,26.0,668,6.0,4.0,285.0,110.0,3470.0,1557.0,1454.0,6592.0,3174.0,1502.0,706.0,1209.0,6592.0,,,,,,14.92737430167598,0.4349162011173184,
205,ATGL,TTM,4826,3672,1153.0,24.0,52,106,199,900,,668,6.0,,,,,,,,,,,,,,,,,,13.84169084127642,,
206,BAJAJ-AUTO,Mar 2013,20025,16370,3656.0,18.0,790,1,168,4277,29.0,3133,108.0,42.0,299.0,289.0,7776.0,116.0,4461.0,12642.0,2355.0,294.0,6059.0,3934.0,12642.0,208.0,2218.0,-1394.0,-1445.0,-621.0,15.64544319600499,0.01438313701177929,824.0
206,BAJAJ-AUTO,Mar 2013,20025,16370,3656.0,18.0,790,1,168,4277,29.0,3133,108.0,42.0,299.0,289.0,7776.0,116.0,4461.0,12642.0,2355.0,294.0,6059.0,3934.0,12642.0,220.0,2218.0,-1394.0,-1445.0,-621.0,15.64544319600499,0.01438313701177929,824.0
207,BAJAJ-AUTO,Mar 2014,20137,15974,4163.0,21.0,674,1,181,4655,31.0,3380,117.0,43.0,300.0,289.0,9878.0,59.0,5081.0,15308.0,2660.0,144.0,8448.0,4056.0,15308.0,209.0,3502.0,-2072.0,-1496.0,-66.0,16.78502259522272,0.005803088423330383,1430.0
207,BAJAJ-AUTO,Mar 2014,20137,15974,4163.0,21.0,674,1,181,4655,31.0,3380,117.0,43.0,300.0,289.0,9878.0,59.0,5081.0,15308.0,2660.0,144.0,8448.0,4056.0,15308.0,221.0,3502.0,-2072.0,-1496.0,-66.0,16.78502259522272,0.005803088423330383,1430.0
208,BAJAJ-AUTO,Mar 2015,21595,17467,4128.0,19.0,228,6,267,4083,31.0,3026,105.0,48.0,301.0,289.0,10806.0,112.0,4758.0,15966.0,2448.0,255.0,8985.0,4277.0,15966.0,210.0,2114.0,-380.0,-1644.0,90.0,14.01250289418847,0.01009463722397476,1734.0
208,BAJAJ-AUTO,Mar 2015,21595,17467,4128.0,19.0,228,6,267,4083,31.0,3026,105.0,48.0,301.0,289.0,10806.0,112.0,4758.0,15966.0,2448.0,255.0,8985.0,4277.0,15966.0,222.0,2114.0,-380.0,-1644.0,90.0,14.01250289418847,0.01009463722397476,1734.0
209,BAJAJ-AUTO,Mar 2016,22574,17781,4793.0,21.0,1194,1,307,5679,28.0,4061,140.0,39.0,302.0,289.0,13731.0,118.0,3102.0,17240.0,2026.0,52.0,11067.0,4095.0,17240.0,211.0,3690.0,-68.0,-3384.0,238.0,17.98972268982015,0.008416547788873038,3622.0
209,BAJAJ-AUTO,Mar 2016,22574,17781,4793.0,21.0,1194,1,307,5679,28.0,4061,140.0,39.0,302.0,289.0,13731.0,118.0,3102.0,17240.0,2026.0,52.0,11067.0,4095.0,17240.0,223.0,3690.0,-68.0,-3384.0,238.0,17.98972268982015,0.008416547788873038,3622.0
210,BAJAJ-AUTO,Mar 2017,21755,17326,4429.0,20.0,1468,1,307,5588,27.0,4079,141.0,39.0,303.0,289.0,17567.0,120.0,3661.0,21638.0,2002.0,42.0,15477.0,4117.0,21638.0,212.0,3267.0,-3610.0,-190.0,-532.0,18.7497127097219,0.006720430107526882,-343.0
210,BAJAJ-AUTO,Mar 2017,21755,17326,4429.0,20.0,1468,1,307,5588,27.0,4079,141.0,39.0,303.0,289.0,17567.0,120.0,3661.0,21638.0,2002.0,42.0,15477.0,4117.0,21638.0,224.0,3267.0,-3610.0,-190.0,-532.0,18.7497127097219,0.006720430107526882,-343.0
211,BAJAJ-AUTO,Mar 2018,25210,20364,4846.0,19.0,1404,1,315,5933,29.0,4219,146.0,41.0,304.0,289.0,20136.0,121.0,4595.0,25141.0,1878.0,56.0,18895.0,4312.0,25141.0,213.0,4328.0,-1954.0,-1885.0,488.0,16.73542245140817,0.005924112607099143,2374.0
211,BAJAJ-AUTO,Mar 2018,25210,20364,4846.0,19.0,1404,1,315,5933,29.0,4219,146.0,41.0,304.0,289.0,20136.0,121.0,4595.0,25141.0,1878.0,56.0,18895.0,4312.0,25141.0,225.0,4328.0,-1954.0,-1885.0,488.0,16.73542245140817,0.005924112607099143,2374.0
212,BAJAJ-AUTO,Mar 2019,30358,25160,5198.0,17.0,2028,4,266,6956,29.0,4928,170.0,35.0,305.0,289.0,22944.0,125.0,5476.0,28834.0,1764.0,48.0,20603.0,6420.0,28834.0,214.0,2487.0,-273.0,-2074.0,140.0,16.2329534224916,0.005380278052769767,2214.0
212,BAJAJ-AUTO,Mar 2019,30358,25160,5198.0,17.0,2028,4,266,6956,29.0,4928,170.0,35.0,305.0,289.0,22944.0,125.0,5476.0,28834.0,1764.0,48.0,20603.0,6420.0,28834.0,226.0,2487.0,-273.0,-2074.0,140.0,16.2329534224916,0.005380278052769767,2214.0
213,BAJAJ-AUTO,Mar 2020,29919,24809,5109.0,17.0,1832,3,246,6692,22.0,5212,180.0,67.0,306.0,289.0,21373.0,126.0,4722.0,26510.0,1699.0,60.0,19914.0,4837.0,26510.0,215.0,3850.0,1766.0,-6247.0,-630.0,17.42036832781844,0.005816637429600221,5616.0
213,BAJAJ-AUTO,Mar 2020,29919,24809,5109.0,17.0,1832,3,246,6692,22.0,5212,180.0,67.0,306.0,289.0,21373.0,126.0,4722.0,26510.0,1699.0,60.0,19914.0,4837.0,26510.0,227.0,3850.0,1766.0,-6247.0,-630.0,17.42036832781844,0.005816637429600221,5616.0
214,BAJAJ-AUTO,Mar 2021,27741,22803,4938.0,18.0,1570,7,259,6241,22.0,4857,168.0,83.0,307.0,289.0,26984.0,121.0,6207.0,33602.0,1668.0,16.0,24687.0,7232.0,33602.0,216.0,3120.0,-2869.0,-20.0,231.0,17.50838109657186,0.004436622300443662,251.0
214,BAJAJ-AUTO,Mar 2021,27741,22803,4938.0,18.0,1570,7,259,6241,22.0,4857,168.0,83.0,307.0,289.0,26984.0,121.0,6207.0,33602.0,1668.0,16.0,24687.0,7232.0,33602.0,228.0,3120.0,-2869.0,-20.0,231.0,17.50838109657186,0.004436622300443662,251.0
215,BAJAJ-AUTO,Mar 2022,33145,27886,5259.0,16.0,2671,9,270,7652,19.0,6166,213.0,66.0,308.0,289.0,29570.0,123.0,5129.0,35111.0,1836.0,77.0,26634.0,6564.0,35111.0,217.0,4197.0,276.0,-4056.0,417.0,18.60310755770101,0.004119360996684417,4473.0
215,BAJAJ-AUTO,Mar 2022,33145,27886,5259.0,16.0,2671,9,270,7652,19.0,6166,213.0,66.0,308.0,289.0,29570.0,123.0,5129.0,35111.0,1836.0,77.0,26634.0,6564.0,35111.0,229.0,4197.0,276.0,-4056.0,417.0,18.60310755770101,0.004119360996684417,4473.0
216,BAJAJ-AUTO,Mar 2023,36455,29991,6465.0,18.0,1703,40,286,7842,23.0,6060,214.0,65.0,309.0,283.0,29079.0,124.0,5651.0,35136.0,2842.0,85.0,26183.0,6026.0,35136.0,218.0,5277.0,1211.0,-7181.0,-692.0,16.62323412426279,0.004223145562291397,6488.0
216,BAJAJ-AUTO,Mar 2023,36455,29991,6465.0,18.0,1703,40,286,7842,23.0,6060,214.0,65.0,309.0,283.0,29079.0,124.0,5651.0,35136.0,2842.0,85.0,26183.0,6026.0,35136.0,230.0,5277.0,1211.0,-7181.0,-692.0,16.62323412426279,0.004223145562291397,6488.0
217,BAJAJ-AUTO,Mar 2024,44870,36106,8765.0,20.0,1700,60,365,10040,23.0,7708,276.0,29.0,310.0,279.0,28683.0,1912.0,8470.0,39344.0,3217.0,35.0,28087.0,8005.0,39344.0,219.0,6558.0,-72.0,-6167.0,319.0,17.17851571205706,0.06601754022512257,6486.0
217,BAJAJ-AUTO,Mar 2024,44870,36106,8765.0,20.0,1700,60,365,10040,23.0,7708,276.0,29.0,310.0,279.0,28683.0,1912.0,8470.0,39344.0,3217.0,35.0,28087.0,8005.0,39344.0,231.0,6558.0,-72.0,-6167.0,319.0,17.17851571205706,0.06601754022512257,6486.0
218,BAJAJ-AUTO,TTM,48900,39757,9143.0,19.0,1535,164,379,10135,,7371,263.0,,,,,,,,,,,,,,,,,,15.07361963190184,,
219,AXISBANK,Mar 2013,27183,17516,8313.0,1353.0,5,6551,352,7553,31.0,5179,22.0,16.0,287.0,468.0,32690.0,296254.0,11145.0,340558.0,2245.0,142.0,113378.0,224792.0,340558.0,196.0,2573.0,-10939.0,14931.0,6566.0,19.05234889452967,8.93461608058387,-8366.0
220,AXISBANK,Mar 2014,30641,18690,9644.0,2307.0,8,7405,364,9349,33.0,6218,26.0,15.0,288.0,470.0,37926.0,333280.0,14674.0,386350.0,2346.0,102.0,113093.0,270810.0,386350.0,197.0,14464.0,-14166.0,7785.0,8082.0,20.29307137495513,8.680070840712574,298.0
221,AXISBANK,Mar 2015,35479,21254,11127.0,3097.0,9,8365,406,11057,33.0,7358,31.0,15.0,289.0,474.0,44475.0,406638.0,15656.0,467243.0,2447.0,105.0,118527.0,346164.0,467243.0,198.0,-15162.0,-7972.0,31045.0,7910.0,20.73902872121537,9.046652873256358,-23134.0
222,AXISBANK,Mar 2016,40988,24155,13367.0,3466.0,8,9371,444,12394,34.0,8224,35.0,14.0,290.0,477.0,53082.0,472150.0,20678.0,546387.0,3358.0,216.0,131399.0,411414.0,546387.0,199.0,-34495.0,9211.0,22495.0,-2789.0,20.06440909534498,8.815511865419444,-25284.0
223,AXISBANK,Mar 2017,44542,26449,23808.0,-5715.0,-13,11691,509,5468,33.0,3679,15.0,33.0,291.0,479.0,55901.0,527437.0,27644.0,611462.0,3518.0,292.0,129018.0,478633.0,611462.0,200.0,32209.0,-12458.0,-2487.0,17263.0,8.259620133806294,9.355037247250799,19751.0
224,AXISBANK,Mar 2018,45780,27163,28895.0,-10277.0,-22,10967,568,122,-99.0,276,1.0,0.0,292.0,513.0,63694.0,611425.0,28071.0,703703.0,3697.0,352.0,153037.0,546618.0,703703.0,201.0,-38390.0,-10007.0,41342.0,-7055.0,0.6028833551769331,9.522715591757908,-48397.0
